ID,Age,Education,Marital_Status,Income,Kids_home,Teens_home,Total_Kids,Customer_type,Amount_Liquor,Amount_Fruits_Veg,Amount_Meat,Amount_Sweets,Amount_Bakery,Total_Purchase,Buyer_Category
9970,36,Graduate,Single,55375,0,1,1,old,42,11,57,10,28,162,Frequent buyer
9971,49,PhD,Married,65526,0,1,1,new,397,19,69,12,0,506,Frequent buyer
9972,58,PhD,Single,46015,1,1,2,new,38,0,2,0,0,,Low buyer
9973,50,Graduate,Married,50437,0,2,2,old,370,9,92,6,9,490,Frequent buyer
9974,39,Graduate,Married,30631,1,0,1,old,15,6,20,4,5,70,Frequent buyer
9977,40,Graduate,Single,78901,0,1,1,old,321,11,309,33,26,734,Frequent buyer
9984,32,Other,Married,56337,1,1,2,old,349,16,144,28,5,724,Frequent buyer
9986,31,Graduate,Single,19444,1,0,1,new,16,0,23,3,,54,Low buyer
9988,37,Other,Single,70379,0,1,1,old,553,25,142,65,67,860,Frequent buyer
9999,48,,Single,75276,0,0,0,old,610,105,125,137,42,1040,Frequent buyer
10001,28,Other,Single,7500,1,0,1,old,,17,,13,14,100,Frequent buyer
10010,60,PhD,Single,36957,1,1,2,old,100,2,16,2,1,152,Frequent buyer
10022,40,PhD,Single,54466,1,1,2,new,12,0,4,0,0,16,Low buyer
10031,37,PhD,Married,16927,1,1,2,old,20,2,23,3,1,53,Low buyer
10032,37,Graduate,Single,12571,1,0,1,,3,5,14,2,12,53,Low buyer
10033,40,Other,Single,31163,1,0,1,new,2,3,10,11,2,38,Low buyer
10037,26,Graduate,Single,74293,0,0,0,new,375,152,335,93,91,1127,Potential buyer
10057,62,Graduate,Single,72282,0,0,0,old,503,27,419,90,139,1331,Potential buyer
10061,63,Graduate,Married,59462,0,1,1,old,724,17,143,0,8,1088,Potential buyer
10065,43,Other,Married,15315,0,0,0,old,7,4,13,15,8,64,Low buyer
10067,37,Other,Single,25176,1,1,2,old,4,0,4,0,0,13,Low buyer
10069,25,Other,Single,13724,1,0,1,old,2,7,5,2,15,58,Low buyer
10084,41,Graduate,,24434,2,0,2,new,3,2,8,20,0,50,Low buyer
10089,39,Graduate,Single,102692,0,0,0,old,168,148,444,32,172,1112,Potential buyer
10091,57,Graduate,Single,60230,0,1,1,old,520,20,367,39,81,1067,Potential buyer
10092,59,Graduate,Single,70044,0,1,1,old,1073,0,250,153,14,1504,Potential buyer
10095,38,,Single,74165,0,0,0,old,1001,12,240,16,12,1293,Potential buyer
10099,29,Graduate,Married,55434,1,0,1,old,238,115,215,169,69,882,Frequent buyer
10102,47,Graduate,Single,79946,0,0,0,new,395,183,565,166,141,1478,Potential buyer
10104,39,Graduate,Single,33590,2,1,3,old,4,0,2,0,0,8,Low buyer
10120,58,Graduate,Single,38946,0,1,1,old,116,6,82,6,6,257,Frequent buyer
10127,48,Graduate,Married,58692,0,1,1,new,301,11,61,4,7,395,Frequent buyer
10128,55,Graduate,Single,53977,0,1,1,old,620,16,165,0,24,907,Frequent buyer
10129,47,Graduate,Single,82427,0,0,0,new,482,147,509,104,107,1456,Potential buyer
10133,43,,Single,93790,0,0,0,new,1302,68,731,89,114,2349,Potential buyer
10140,30,PhD,Single,70123,0,0,0,old,1308,0,396,23,0,1727,Potential buyer
10141,53,Other,Single,39228,0,0,0,old,7,1,6,0,3,20,Low buyer
10142,37,PhD,Single,66476,0,1,1,old,372,18,126,47,48,689,Frequent buyer
10144,37,Graduate,Single,51369,0,1,1,old,297,7,79,0,11,576,Frequent buyer
10146,41,PhD,Single,38887,1,0,1,new,25,1,13,0,0,42,Low buyer
10150,52,Graduate,,86429,0,0,0,old,464,28,873,29,18,1449,Potential buyer
10151,53,Graduate,Single,62204,0,2,2,old,317,46,247,151,46,946,Frequent buyer
10156,38,Graduate,,84196,0,1,1,old,215,63,507,231,31,1237,Potential buyer
10157,48,Graduate,Single,59686,0,1,1,new,89,15,89,34,42,274,Frequent buyer
10159,43,Graduate,Single,58710,0,1,1,old,440,81,368,0,122,1185,Potential buyer
10160,57,Other,Single,50943,0,1,1,old,31,0,7,2,0,46,Low buyer
10163,29,PhD,Single,82733,0,0,0,old,712,50,420,65,38,1323,Potential buyer
10164,55,Graduate,Single,94472,0,1,1,new,1017,33,417,108,100,1691,Potential buyer
10172,25,Graduate,Single,68655,0,0,0,old,456,19,832,75,118,1538,Potential buyer
10175,55,PhD,Single,32173,0,1,1,old,18,0,2,,0,,Low buyer
10176,45,Graduate,Single,57107,0,1,1,old,159,0,120,0,0,416,Frequent buyer
10177,59,Graduate,Single,72071,0,1,1,old,531,69,300,150,138,1338,Potential buyer
10196,35,Graduate,Married,71427,2,0,2,new,212,123,177,15,64,614,Frequent buyer
10203,23,Graduate,Single,26095,1,0,1,old,11,7,9,3,1,42,Low buyer
10207,35,Graduate,Single,22775,1,0,1,old,5,1,8,0,0,15,Low buyer
10212,27,Other,Single,42386,1,0,1,old,65,4,16,0,4,100,Frequent buyer
10219,41,Graduate,Single,,1,0,1,old,6,2,15,6,6,38,Low buyer
10232,50,PhD,Single,48799,0,1,1,old,174,18,81,28,6,331,Frequent buyer
10236,38,Other,Single,31160,1,0,1,old,16,3,25,6,1,64,Low buyer
10240,64,Graduate,Single,69372,0,0,0,old,997,26,269,34,13,1381,Potential buyer
10241,38,Other,Single,11448,0,0,0,old,0,0,0,6,2,14,Low buyer
10242,47,PhD,Single,47472,1,1,2,old,56,0,11,0,0,75,Frequent buyer
10245,27,Other,Single,80910,0,0,0,old,160,80,369,67,39,756,Frequent buyer
10250,66,Other,Single,28389,0,0,0,old,1,5,3,7,4,28,Low buyer
10258,48,Other,Single,35791,2,1,3,old,27,0,5,0,0,35,Low buyer
10260,48,Other,Single,45143,0,1,1,old,202,5,74,11,5,311,Frequent buyer
10262,33,Graduate,Married,15072,2,0,2,old,8,2,15,0,10,53,Low buyer
10264,34,Graduate,Single,15287,1,0,1,old,1,2,8,4,3,31,Low buyer
10270,32,Other,Married,35523,1,0,1,old,,5,22,12,5,66,Low buyer
10277,52,Graduate,Single,30081,0,1,1,old,36,0,2,0,0,42,Low buyer
10281,43,Graduate,,64713,1,0,1,new,180,60,241,13,54,602,Frequent buyer
10286,51,Graduate,Married,83715,0,0,0,new,318,8,407,150,35,926,Frequent buyer
10299,44,PhD,Single,48240,0,0,0,old,389,91,248,64,49,882,Frequent buyer
10304,54,Graduate,Married,18690,0,0,0,old,6,1,7,23,4,60,Low buyer
10307,57,Graduate,Married,50387,0,2,2,old,369,9,87,12,14,525,Frequent buyer
10311,,Graduate,Married,4428,0,1,1,old,16,4,12,2,4,359,Frequent buyer
10313,38,Graduate,Married,48178,1,1,2,old,159,4,45,6,2,254,Frequent buyer
10314,65,PhD,Married,83837,0,0,0,old,847,66,119,86,89,1318,Potential buyer
10319,42,Graduate,Married,66303,0,1,1,old,1090,12,96,16,,1286,Potential buyer
10323,61,Graduate,Married,49413,0,1,1,old,205,7,41,3,2,304,Frequent buyer
10339,59,Other,Single,,0,1,1,old,161,0,22,0,0,207,Frequent buyer
10340,29,Graduate,Single,,1,0,1,old,75,12,141,43,39,497,Frequent buyer
10341,65,Graduate,Single,51315,0,0,0,new,68,28,39,16,30,222,Frequent buyer
10343,28,Other,Single,61618,0,0,0,old,605,91,399,0,45,1345,Potential buyer
10350,63,PhD,Married,54432,2,1,3,old,33,0,5,0,0,38,Low buyer
10352,50,Graduate,Single,34213,1,1,2,old,50,4,28,6,3,117,Frequent buyer
10356,56,PhD,Single,41437,1,1,2,old,29,0,2,0,0,32,Low buyer
10364,54,Graduate,Single,23295,,0,0,old,,0,1,2,12,20,Low buyer
10377,55,Other,Single,46692,0,1,1,old,170,6,97,24,12,397,Frequent buyer
10379,51,Other,Single,59247,0,2,2,old,327,9,122,19,14,574,Frequent buyer
10380,41,Other,Married,37787,1,0,1,old,40,1,40,4,3,106,Frequent buyer
10381,34,Graduate,Single,47691,0,1,1,old,14,0,3,0,0,21,Low buyer
10383,47,Graduate,Single,70287,0,0,0,old,295,35,482,121,120,1093,Potential buyer
10390,54,Other,Married,26887,0,1,1,old,6,7,4,3,4,30,Low buyer
10394,29,Graduate,Married,90000,0,0,0,old,675,144,133,94,192,1479,Potential buyer
10395,27,Other,Single,8940,1,0,1,old,1,45,3,4,6,101,Frequent buyer
10398,32,Other,Single,24336,1,0,1,old,1,6,2,8,2,31,Low buyer
10401,37,Other,Single,26326,0,0,0,old,1,0,5,0,3,18,Low buyer
10402,46,Graduate,Married,35441,1,1,2,old,25,1,9,2,1,39,Low buyer
10403,35,Graduate,Single,16531,1,0,1,new,2,13,6,7,5,44,Low buyer
10413,29,Graduate,Married,72570,0,0,0,new,274,83,216,151,141,1089,Potential buyer
10420,58,Other,Single,46390,0,1,1,new,95,14,64,2,9,222,Frequent buyer
10424,45,Graduate,Single,75922,0,0,0,old,,138,553,224,23,1295,Potential buyer
10430,40,Graduate,Single,89694,1,1,2,old,1126,28,211,37,28,1472,Potential buyer
10432,39,Graduate,Single,19346,1,0,1,new,,0,9,3,6,22,Low buyer
10446,56,PhD,Married,82017,0,0,0,old,184,23,446,30,23,729,Frequent buyer
10448,57,Graduate,Single,46998,0,1,1,old,172,41,86,45,6,377,Frequent buyer
10451,48,Graduate,Single,29672,1,1,2,old,9,1,3,0,4,25,Low buyer
10466,48,Graduate,Married,44393,1,1,2,old,24,2,20,2,2,60,Low buyer
10469,32,Graduate,Single,88325,0,0,0,new,519,71,860,93,27,1623,Potential buyer
10470,34,Other,Married,40662,1,0,1,old,40,2,23,0,4,92,Frequent buyer
10473,57,PhD,Single,78028,0,1,1,old,158,19,288,25,0,528,Frequent buyer
10475,43,Other,Single,,0,1,1,old,187,5,65,26,20,317,Frequent buyer
10476,55,Graduate,Married,67267,0,1,1,new,134,11,59,15,2,251,Frequent buyer
10477,40,PhD,Single,39435,1,0,1,old,71,0,18,0,0,102,Frequent buyer
10478,63,PhD,Married,55517,1,1,2,old,483,0,108,0,6,633,Frequent buyer
10479,38,PhD,Married,76618,0,0,0,old,749,40,294,121,160,1511,Potential buyer
10486,65,Graduate,Married,77142,0,0,0,old,476,75,162,29,151,990,Frequent buyer
10489,40,Graduate,Married,92955,0,0,0,old,693,21,925,31,24,1778,Potential buyer
10490,44,PhD,Married,51039,1,1,2,old,100,64,79,65,0,417,Frequent buyer
10492,54,Graduate,Single,38285,2,1,3,new,2,0,5,2,0,10,Low buyer
10500,29,Graduate,Married,31761,1,0,1,new,19,1,20,16,14,98,Frequent buyer
10505,53,Other,Single,73113,0,0,0,old,741,19,154,50,9,1001,Frequent buyer
10507,36,Other,Single,59601,0,1,1,old,691,7,69,0,7,797,Frequent buyer
10509,58,Other,Single,36927,1,1,2,new,51,0,16,0,0,71,Frequent buyer
10513,27,Graduate,Single,63207,0,0,0,old,438,169,565,91,169,1502,Potential buyer
10521,36,Graduate,Married,54809,1,1,2,old,63,6,57,13,13,174,Frequent buyer
10524,50,Other,Single,49476,0,1,1,old,386,23,95,54,41,795,Frequent buyer
10525,27,Graduate,Single,26576,1,0,1,old,10,0,8,0,0,27,Low buyer
10530,54,PhD,Single,67786,0,0,0,old,431,82,441,80,20,1156,Potential buyer
10536,42,PhD,Single,32892,1,0,1,new,26,0,15,,1,46,Low buyer
10542,45,PhD,Married,36778,1,1,2,old,29,4,34,2,,77,Frequent buyer
10548,24,Graduate,Single,71163,0,0,0,new,283,17,372,138,106,960,Frequent buyer
10552,34,Other,Married,54210,0,1,1,old,70,54,109,80,9,367,Frequent buyer
10556,54,Graduate,Married,54984,0,1,1,new,173,13,131,32,3,358,Frequent buyer
10560,33,PhD,Single,36802,1,0,1,new,16,1,2,0,0,20,Low buyer
10562,67,Other,Married,66835,,0,0,old,620,26,195,34,17,1033,Frequent buyer
10573,60,Graduate,Single,62551,0,0,0,old,125,16,98,134,21,421,Frequent buyer
10581,36,Graduate,Married,41124,1,0,1,old,281,7,84,15,0,506,Frequent buyer
10582,34,Graduate,Married,72063,0,1,1,old,180,32,348,76,32,758,Frequent buyer
10584,37,Graduate,Married,65665,0,1,1,old,225,162,387,106,36,945,Frequent buyer
10590,57,PhD,Single,76542,0,0,0,old,794,73,573,0,29,1483,Potential buyer
10591,44,Graduate,Single,43638,0,1,1,old,63,10,83,7,19,201,Frequent buyer
10595,23,Graduate,Married,30093,0,0,0,old,2,6,28,13,4,69,Frequent buyer
10598,46,Graduate,Single,27943,1,1,2,old,12,1,16,4,1,37,Low buyer
10602,30,Graduate,Married,39922,1,0,1,old,29,12,59,19,1,156,Frequent buyer
10609,51,PhD,Married,42769,0,1,1,old,71,0,13,3,1,88,Frequent buyer
10613,55,PhD,Single,37334,1,1,2,new,26,1,16,2,2,62,Low buyer
10617,24,Other,Single,10979,0,0,0,new,8,4,10,2,2,30,Low buyer
10619,25,Graduate,Single,95529,0,0,0,old,770,29,890,250,27,1990,Potential buyer
10623,52,Other,Single,48330,0,1,1,old,28,0,4,0,0,32,Low buyer
10629,40,Other,Married,,1,0,1,old,25,3,43,17,4,109,Frequent buyer
10634,62,Other,Married,59412,0,0,0,new,90,67,165,30,43,406,Frequent buyer
10637,49,Graduate,Married,40800,1,2,3,old,24,0,27,8,30,99,Frequent buyer
10640,39,Graduate,Single,44392,1,1,2,old,87,5,71,7,12,211,Frequent buyer
10641,35,Graduate,Single,7500,1,1,2,old,6,5,4,13,4,57,Low buyer
10642,24,Graduate,Single,30279,1,0,1,old,10,4,14,4,4,37,Low buyer
10643,26,PhD,Single,42000,0,0,0,old,124,83,267,85,59,653,Frequent buyer
10648,31,Other,Single,66664,0,0,0,old,398,96,447,220,96,1289,Potential buyer
10652,56,Other,Single,65487,0,0,0,new,240,67,500,199,0,1169,Potential buyer
10659,34,Other,Single,7500,1,0,1,old,2,8,11,3,8,53,Low buyer
10660,56,Other,Married,66726,1,1,2,new,349,7,35,0,0,438,Frequent buyer
10664,64,Other,Single,51529,0,1,1,old,400,4,35,6,0,467,Frequent buyer
10669,32,Graduate,Married,54386,0,1,1,old,277,21,64,62,21,470,Frequent buyer
10673,37,PhD,Married,68397,0,1,1,old,760,80,466,17,13,1416,Potential buyer
10675,57,PhD,Married,66334,0,1,1,old,909,11,218,0,0,1161,Potential buyer
10676,31,Graduate,Married,63211,0,0,0,old,145,193,459,205,26,1173,Potential buyer
10678,54,Graduate,Single,71232,0,1,1,old,653,17,170,34,26,917,Frequent buyer
10680,27,Graduate,Single,33235,1,0,1,new,45,0,16,2,1,70,Frequent buyer
10681,43,,Married,62466,0,1,1,new,129,129,259,168,121,889,Frequent buyer
10686,48,PhD,Single,34230,1,1,2,old,15,0,4,0,0,21,Low buyer
10691,53,Other,Married,28520,1,1,2,old,11,0,10,0,2,43,Low buyer
10699,28,Graduate,Married,44322,1,0,1,new,46,0,40,3,,92,Frequent buyer
10701,40,Graduate,Married,65308,0,0,0,old,713,0,264,120,80,1211,Potential buyer
10702,29,Graduate,Single,52413,1,0,1,old,185,8,133,56,56,450,Frequent buyer
10703,38,Other,,46098,1,1,2,old,57,0,27,0,0,120,Frequent buyer
10704,44,Graduate,Single,54803,0,1,1,old,404,0,92,28,27,693,Frequent buyer
10708,35,Other,Single,36975,1,0,1,old,10,6,11,0,4,33,Low buyer
10710,34,Graduate,Married,7500,0,1,1,old,5,2,3,3,0,18,Low buyer
10711,68,Graduate,Married,69755,0,0,0,,217,77,373,111,23,894,Frequent buyer
10722,40,Graduate,Single,55593,0,1,1,old,293,8,124,11,4,,Frequent buyer
10727,43,PhD,Married,69084,1,0,1,,1181,107,199,39,30,1586,Potential buyer
10735,42,Graduate,Single,22804,1,0,1,old,14,1,7,2,1,26,Low buyer
10736,42,Graduate,Single,72258,0,1,1,old,522,0,522,227,120,1525,Potential buyer
10738,62,Other,Single,49389,1,1,2,old,40,0,19,2,1,65,Low buyer
10741,62,Other,Single,47352,0,1,1,old,172,12,112,8,0,319,Frequent buyer
10742,30,PhD,Married,86580,0,0,0,old,532,21,127,26,20,746,Frequent buyer
10749,28,Graduate,Single,8028,0,0,0,old,73,18,66,7,12,178,Frequent buyer
10755,37,Other,Married,23718,1,0,1,old,6,3,14,15,7,81,Frequent buyer
10757,46,PhD,Single,28420,1,0,1,old,4,2,5,2,0,13,Low buyer
10766,49,PhD,Married,65526,0,1,1,new,397,19,69,12,0,506,Frequent buyer
10767,24,PhD,Single,77845,0,0,0,new,760,40,480,0,40,1346,Potential buyer
10770,54,Graduate,Married,65492,0,0,0,new,247,161,295,210,85,1045,Frequent buyer
10779,30,Graduate,Single,22148,0,0,0,new,15,5,14,0,4,49,Low buyer
10785,44,Graduate,Married,44078,1,,2,new,,1,10,2,0,41,Low buyer
10789,49,PhD,Married,45759,1,1,2,old,42,1,18,3,0,68,Low buyer
10790,28,PhD,Married,18169,1,0,1,old,9,0,5,0,0,21,Low buyer
10795,40,PhD,Married,37401,1,0,1,new,19,3,19,3,1,48,Low buyer
10796,29,Other,Married,30477,1,0,1,new,47,1,6,0,0,66,Low buyer
10812,35,PhD,Married,46377,1,0,1,new,37,0,46,4,3,90,Frequent buyer
10814,66,Graduate,Single,70321,0,0,0,old,303,23,751,82,26,1376,Potential buyer
10821,35,Graduate,Married,57113,1,1,2,old,182,4,33,0,2,263,Frequent buyer
10826,54,Graduate,Married,18690,0,0,0,old,6,1,7,23,4,60,Low buyer
10827,46,PhD,Married,36947,1,1,2,old,88,3,21,4,1,146,Frequent buyer
10832,55,Graduate,Single,46610,0,0,0,old,288,10,30,4,10,467,Frequent buyer
10833,38,Graduate,Married,65106,0,1,1,new,790,19,133,12,0,973,Frequent buyer
10837,38,Graduate,Married,23957,1,0,1,old,2,1,18,20,11,68,Low buyer
10839,37,Graduate,Single,36283,1,1,2,new,6,5,5,8,0,29,Low buyer
10841,38,PhD,Single,56559,0,,1,old,226,22,133,41,31,484,Frequent buyer
10846,35,Other,Married,43783,1,0,1,new,327,9,125,25,4,629,Frequent buyer
10854,43,PhD,Married,38853,1,1,2,new,29,0,14,0,0,45,Low buyer
10855,45,Other,Single,50014,1,0,1,new,234,14,77,19,10,,Frequent buyer
10856,33,Other,Single,45889,0,1,1,old,31,0,6,0,1,46,Low buyer
10858,38,Graduate,Single,76532,1,1,2,old,355,30,177,90,138,820,Frequent buyer
10862,53,Other,Married,30522,0,1,1,old,179,8,83,19,11,326,Frequent buyer
10868,62,Graduate,Single,70792,0,0,0,old,344,45,654,104,11,1272,Potential buyer
10870,46,Graduate,Married,61223,0,1,1,old,709,43,182,42,118,1341,Potential buyer
10872,44,PhD,Married,55212,0,1,1,old,1103,0,45,0,0,1182,Potential buyer
10882,37,Graduate,Married,53858,0,1,1,old,407,53,221,58,150,915,Frequent buyer
10888,52,Graduate,Single,45938,0,0,0,old,273,11,178,62,83,636,Frequent buyer
10897,39,Graduate,Married,,0,1,,old,757,80,217,29,80,1174,Potential buyer
10905,58,Graduate,Single,42586,1,1,2,old,194,2,56,0,0,252,Frequent buyer
10906,65,PhD,Single,46681,0,2,2,old,269,15,69,15,19,425,Frequent buyer
10909,65,Graduate,Married,92344,0,0,0,new,992,24,694,51,19,1899,Potential buyer
10913,29,Other,Single,31385,1,0,1,old,3,2,12,0,1,27,Low buyer
10914,43,Graduate,Single,24163,1,1,2,old,4,1,7,2,1,17,Low buyer
10925,30,Graduate,Married,76630,0,0,0,new,255,31,446,40,56,1003,Frequent buyer
10928,55,Graduate,Single,66886,0,1,1,old,315,4,62,41,31,599,Frequent buyer
10936,48,Graduate,Married,72190,0,0,0,old,597,166,597,172,166,1947,Potential buyer
10949,50,PhD,Single,72968,0,0,0,old,1092,37,592,145,37,1958,Potential buyer
10951,45,Graduate,Married,45688,0,1,1,new,279,0,18,0,0,306,Frequent buyer
10955,49,Graduate,Single,85620,0,0,0,new,416,46,925,60,107,1600,Potential buyer
10965,58,Graduate,Single,76005,0,,0,old,983,20,389,240,50,1722,Potential buyer
10967,50,Graduate,Single,33378,1,1,2,old,33,6,40,3,7,99,Frequent buyer
10968,44,Graduate,Single,57731,0,1,1,old,266,21,300,65,8,704,Frequent buyer
10971,36,Graduate,Single,37774,2,0,2,old,173,8,,7,2,473,Frequent buyer
10972,64,Graduate,Single,72298,0,0,0,new,625,35,169,58,17,939,Frequent buyer
10981,25,Graduate,Married,84219,0,0,0,new,434,137,400,45,137,1198,Potential buyer
10983,61,Graduate,Single,75278,0,0,0,old,304,98,230,150,74,930,Frequent buyer
10991,53,Other,Married,,0,0,0,old,454,194,106,31,22,850,Frequent buyer
10992,46,Graduate,Single,75702,1,,2,old,650,28,353,45,42,1148,Potential buyer
10995,25,Other,Married,15716,1,0,1,old,16,5,30,8,7,92,Frequent buyer
11003,33,Other,Single,25130,,0,1,old,2,5,7,0,18,50,Low buyer
11004,26,Other,Single,60182,0,1,1,new,8,0,5,7,0,22,Low buyer
11007,45,PhD,Married,29187,1,0,1,old,26,0,6,0,0,34,Low buyer
11010,29,PhD,Single,16269,1,0,1,old,19,3,18,3,1,44,Low buyer
11013,26,Graduate,Single,67605,0,0,0,old,336,28,282,184,54,938,Frequent buyer
11025,52,Graduate,Married,36443,1,1,2,old,65,0,46,4,3,138,Frequent buyer
11030,37,Other,Married,33181,1,0,1,new,9,0,3,0,0,16,Low buyer
11031,63,PhD,Married,48699,1,1,2,old,26,1,10,2,0,40,Low buyer
11039,38,Graduate,Married,51948,0,1,1,old,82,33,54,,30,311,Frequent buyer
11051,57,PhD,Single,77376,1,1,2,new,492,19,110,16,12,661,Frequent buyer
11056,39,Graduate,Married,72099,0,0,0,old,546,91,410,119,0,1188,Potential buyer
11071,29,Graduate,Single,79607,0,0,0,old,450,133,951,173,0,1923,Potential buyer
11074,36,Graduate,Single,85072,0,0,0,new,494,,391,194,11,1423,Potential buyer
11075,35,Graduate,Married,51267,1,1,2,old,183,2,64,7,2,270,Frequent buyer
11084,37,Other,Single,65104,0,1,1,old,738,0,232,13,20,1053,Potential buyer
11086,,,Single,25707,1,0,1,new,1,6,2,3,6,21,Low buyer
11088,42,PhD,Single,78642,0,1,1,old,1396,0,322,46,35,1816,Potential buyer
11091,60,Graduate,Single,34587,1,1,2,new,7,2,9,2,0,22,Low buyer
11092,52,Graduate,Married,27116,,,2,new,12,1,21,,2,41,Low buyer
11096,61,Other,Single,57247,0,1,1,old,99,4,32,37,,232,Frequent buyer
11100,41,Graduate,Single,51813,1,1,2,old,51,2,7,0,1,63,Low buyer
11101,28,Graduate,Single,89891,0,0,0,old,412,22,132,59,28,836,Frequent buyer
11110,40,Graduate,Single,3502,1,0,1,old,2,1,1,0,0,5,Low buyer
11112,47,Graduate,Single,70713,0,1,1,old,736,114,279,82,76,1477,Potential buyer
11114,43,Graduate,Single,19656,1,0,1,old,25,4,9,6,8,84,Frequent buyer
11121,32,Graduate,Married,19419,1,0,1,old,2,14,28,16,3,70,Frequent buyer
11133,40,PhD,Single,48432,0,1,1,old,322,3,50,,3,424,Frequent buyer
11148,38,Graduate,Single,22280,1,0,1,old,2,1,4,3,1,13,Low buyer
11166,52,Graduate,Married,49678,0,1,1,old,229,5,56,3,2,,Frequent buyer
11171,48,Other,Married,56962,2,1,3,old,292,3,77,10,3,411,Frequent buyer
11176,43,PhD,Single,65968,0,1,1,new,376,9,83,19,4,495,Frequent buyer
11178,41,Other,Single,42394,,0,1,new,15,2,10,0,1,32,Low buyer
11181,64,PhD,Married,156924,0,0,0,old,2,1,2,1,1,8,Low buyer
11187,35,Other,Single,26487,1,0,1,old,2,8,10,12,14,69,Frequent buyer
11188,56,Graduate,Single,26091,1,1,2,new,15,10,19,8,17,89,Frequent buyer
11191,27,Graduate,Single,41411,0,0,,old,37,32,38,11,3,139,Frequent buyer
